product_id,product_name,category,date,quantity_sold,revenue,unit_price,store_id
1,Product 1,Beverages,2025-06-22T23:50:25.296523,34,786.17,25.68,store_2
1,Product 1,Beverages,2025-06-23T23:50:25.296525,32,814.57,25.68,store_1
1,Product 1,Beverages,2025-06-24T23:50:25.296527,43,1202.33,25.68,store_5
1,Product 1,Beverages,2025-06-25T23:50:25.296529,31,809.91,25.68,store_3
1,Product 1,Beverages,2025-06-26T23:50:25.296531,57,1539.19,25.68,store_3
1,Product 1,Beverages,2025-06-27T23:50:25.296533,43,1133.65,25.68,store_2
1,Product 1,Beverages,2025-06-28T23:50:25.296535,44,1210.88,25.68,store_3
1,Product 1,Beverages,2025-06-29T23:50:25.296537,44,1078.92,25.68,store_4
1,Product 1,Beverages,2025-06-30T23:50:25.296539,30,750.71,25.68,store_4
1,Product 1,Beverages,2025-07-01T23:50:25.296542,36,866.54,25.68,store_3
1,Product 1,Beverages,2025-07-02T23:50:25.296544,46,1284.36,25.68,store_3
1,Product 1,Beverages,2025-07-03T23:50:25.296546,37,978.01,25.68,store_3
1,Product 1,Beverages,2025-07-04T23:50:25.296548,60,1567.81,25.68,store_2
1,Product 1,Beverages,2025-07-05T23:50:25.296550,32,817.95,25.68,store_2
1,Product 1,Beverages,2025-07-06T23:50:25.296552,25,578.88,25.68,store_3
1,Product 1,Beverages,2025-07-07T23:50:25.296554,48,1309.5,25.68,store_4
1,Product 1,Beverages,2025-07-08T23:50:25.296556,33,855.31,25.68,store_2
1,Product 1,Beverages,2025-07-09T23:50:25.296558,45,1172.89,25.68,store_1
1,Product 1,Beverages,2025-07-10T23:50:25.296559,36,890.36,25.68,store_2
1,Product 1,Beverages,2025-07-11T23:50:25.296561,38,918.67,25.68,store_1
1,Product 1,Beverages,2025-07-12T23:50:25.296563,26,704.4,25.68,store_4
2,Product 2,Snacks,2025-04-14T23:50:25.296566,32,1844.74,55.06,store_3
2,Product 2,Snacks,2025-04-15T23:50:25.296569,55,3308.71,55.06,store_4
2,Product 2,Snacks,2025-04-16T23:50:25.296571,59,3086.51,55.06,store_3
2,Product 2,Snacks,2025-04-17T23:50:25.296573,43,2582.95,55.06,store_2
2,Product 2,Snacks,2025-04-18T23:50:25.296575,65,3437.88,55.06,store_4
2,Product 2,Snacks,2025-04-19T23:50:25.296577,40,2061.51,55.06,store_3
2,Product 2,Snacks,2025-04-20T23:50:25.296579,77,4184.4,55.06,store_1
2,Product 2,Snacks,2025-04-21T23:50:25.296581,52,3116.34,55.06,store_3
2,Product 2,Snacks,2025-04-22T23:50:25.296582,66,3676.37,55.06,store_4
2,Product 2,Snacks,2025-04-23T23:50:25.296584,88,5061.18,55.06,store_2
2,Product 2,Snacks,2025-04-24T23:50:25.296586,54,2767.07,55.06,store_3
2,Product 2,Snacks,2025-04-25T23:50:25.296588,38,1928.22,55.06,store_5
2,Product 2,Snacks,2025-04-26T23:50:25.296590,37,2145.02,55.06,store_3
2,Product 2,Snacks,2025-04-27T23:50:25.296592,31,1733.98,55.06,store_4
2,Product 2,Snacks,2025-04-28T23:50:25.296594,47,2703.55,55.06,store_4
2,Product 2,Snacks,2025-04-29T23:50:25.296596,58,2925.42,55.06,store_3
2,Product 2,Snacks,2025-04-30T23:50:25.296597,39,2294.38,55.06,store_2
2,Product 2,Snacks,2025-05-01T23:50:25.296599,44,2392.4,55.06,store_3
2,Product 2,Snacks,2025-05-02T23:50:25.296601,38,2249.2,55.06,store_5
2,Product 2,Snacks,2025-05-03T23:50:25.296603,53,3091.28,55.06,store_1
2,Product 2,Snacks,2025-05-04T23:50:25.296605,55,3249.24,55.06,store_5
2,Product 2,Snacks,2025-05-05T23:50:25.296607,54,2798.95,55.06,store_3
2,Product 2,Snacks,2025-05-06T23:50:25.296609,45,2626.52,55.06,store_2
2,Product 2,Snacks,2025-05-07T23:50:25.296611,62,3467.57,55.06,store_4
2,Product 2,Snacks,2025-05-08T23:50:25.296613,46,2290.06,55.06,store_1
2,Product 2,Snacks,2025-05-09T23:50:25.296615,51,2609.98,55.06,store_3
2,Product 2,Snacks,2025-05-10T23:50:25.296616,37,2023.63,55.06,store_3
2,Product 2,Snacks,2025-05-11T23:50:25.296618,37,1898.84,55.06,store_3
2,Product 2,Snacks,2025-05-12T23:50:25.296620,60,3486.98,55.06,store_1
2,Product 2,Snacks,2025-05-13T23:50:25.296622,52,2823.23,55.06,store_1
2,Product 2,Snacks,2025-05-14T23:50:25.296624,41,2260.29,55.06,store_1
2,Product 2,Snacks,2025-05-15T23:50:25.296626,102,5164.3,55.06,store_1
2,Product 2,Snacks,2025-05-16T23:50:25.296628,87,4690.64,55.06,store_2
2,Product 2,Snacks,2025-05-17T23:50:25.296629,29,1715.73,55.06,store_3
2,Product 2,Snacks,2025-05-18T23:50:25.296631,34,1780.93,55.06,store_1
2,Product 2,Snacks,2025-05-19T23:50:25.296633,78,4447.44,55.06,store_3
2,Product 2,Snacks,2025-05-20T23:50:25.296635,47,2665.54,55.06,store_4
2,Product 2,Snacks,2025-05-21T23:50:25.296637,49,2644.15,55.06,store_4
2,Product 2,Snacks,2025-05-22T23:50:25.296639,48,2773.01,55.06,store_1
2,Product 2,Snacks,2025-05-23T23:50:25.296641,55,3198.09,55.06,store_2
2,Product 2,Snacks,2025-05-24T23:50:25.296643,55,3284.88,55.06,store_5
2,Product 2,Snacks,2025-05-25T23:50:25.296645,48,2682.08,55.06,store_2
2,Product 2,Snacks,2025-05-26T23:50:25.296647,61,3559.2,55.06,store_1
2,Product 2,Snacks,2025-05-27T23:50:25.296649,53,2751.95,55.06,store_2
2,Product 2,Snacks,2025-05-28T23:50:25.296650,44,2636.34,55.06,store_2
2,Product 2,Snacks,2025-05-29T23:50:25.296652,58,3117.64,55.06,store_4
2,Product 2,Snacks,2025-05-30T23:50:25.296654,65,3635.02,55.06,store_2
2,Product 2,Snacks,2025-05-31T23:50:25.296656,52,2704.83,55.06,store_3
2,Product 2,Snacks,2025-06-01T23:50:25.296658,39,2282.78,55.06,store_4
2,Product 2,Snacks,2025-06-02T23:50:25.296660,66,3748.68,55.06,store_3
2,Product 2,Snacks,2025-06-03T23:50:25.296661,67,3619.59,55.06,store_1
2,Product 2,Snacks,2025-06-04T23:50:25.296663,38,2125.61,55.06,store_2
2,Product 2,Snacks,2025-06-05T23:50:25.296665,41,2149.34,55.06,store_4
2,Product 2,Snacks,2025-06-06T23:50:25.296667,44,2476.54,55.06,store_1
2,Product 2,Snacks,2025-06-07T23:50:25.296670,45,2664.08,55.06,store_2
2,Product 2,Snacks,2025-06-08T23:50:25.296672,40,2385.71,55.06,store_1
2,Product 2,Snacks,2025-06-09T23:50:25.296674,51,2935.07,55.06,store_5
2,Product 2,Snacks,2025-06-10T23:50:25.296676,41,2236.74,55.06,store_3
2,Product 2,Snacks,2025-06-11T23:50:25.296678,84,4739.53,55.06,store_5
2,Product 2,Snacks,2025-06-12T23:50:25.296680,42,2261.7,55.06,store_2
2,Product 2,Snacks,2025-06-13T23:50:25.296682,58,3464.76,55.06,store_5
2,Product 2,Snacks,2025-06-14T23:50:25.296683,37,2224.65,55.06,store_2
2,Product 2,Snacks,2025-06-15T23:50:25.296685,42,2157.69,55.06,store_3
2,Product 2,Snacks,2025-06-16T23:50:25.296687,46,2493.31,55.06,store_3
2,Product 2,Snacks,2025-06-17T23:50:25.296697,53,2847.99,55.06,store_4
2,Product 2,Snacks,2025-06-18T23:50:25.296699,69,3866.2,55.06,store_5
2,Product 2,Snacks,2025-06-19T23:50:25.296701,72,4181.2,55.06,store_4
2,Product 2,Snacks,2025-06-20T23:50:25.296703,56,2842.66,55.06,store_3
2,Product 2,Snacks,2025-06-21T23:50:25.296705,59,3437.26,55.06,store_4
2,Product 2,Snacks,2025-06-22T23:50:25.296706,56,3046.08,55.06,store_5
2,Product 2,Snacks,2025-06-23T23:50:25.296708,59,3477.74,55.06,store_4
2,Product 2,Snacks,2025-06-24T23:50:25.296710,57,2831.15,55.06,store_3
2,Product 2,Snacks,2025-06-25T23:50:25.296712,61,3347.21,55.06,store_1
2,Product 2,Snacks,2025-06-26T23:50:25.296714,36,1909.68,55.06,store_2
2,Product 2,Snacks,2025-06-27T23:50:25.296716,46,2785.16,55.06,store_1
2,Product 2,Snacks,2025-06-28T23:50:25.296718,52,2649.78,55.06,store_4
2,Product 2,Snacks,2025-06-29T23:50:25.296720,32,1663.26,55.06,store_2
2,Product 2,Snacks,2025-06-30T23:50:25.296722,64,3629.61,55.06,store_4
2,Product 2,Snacks,2025-07-01T23:50:25.296724,57,3074.53,55.06,store_1
2,Product 2,Snacks,2025-07-02T23:50:25.296726,49,2567.77,55.06,store_2
2,Product 2,Snacks,2025-07-03T23:50:25.296727,141,8142.61,55.06,store_5
2,Product 2,Snacks,2025-07-04T23:50:25.296729,47,2810.28,55.06,store_1
2,Product 2,Snacks,2025-07-05T23:50:25.296731,60,3470.63,55.06,store_3
2,Product 2,Snacks,2025-07-06T23:50:25.296733,58,3235.41,55.06,store_2
2,Product 2,Snacks,2025-07-07T23:50:25.296735,45,2335.13,55.06,store_1
2,Product 2,Snacks,2025-07-08T23:50:25.296737,65,3753.86,55.06,store_4
2,Product 2,Snacks,2025-07-09T23:50:25.296739,112,6546.78,55.06,store_1
2,Product 2,Snacks,2025-07-10T23:50:25.296741,59,3077.03,55.06,store_1
2,Product 2,Snacks,2025-07-11T23:50:25.296743,40,2069.45,55.06,store_3
2,Product 2,Snacks,2025-07-12T23:50:25.296745,40,2064.55,55.06,store_2
3,Product 3,Electronics,2025-04-14T23:50:25.296747,46,1768.09,36.73,store_1
3,Product 3,Electronics,2025-04-15T23:50:25.296749,47,1831.74,36.73,store_3
3,Product 3,Electronics,2025-04-16T23:50:25.296751,44,1752.69,36.73,store_2
3,Product 3,Electronics,2025-04-17T23:50:25.296753,38,1314.19,36.73,store_2
3,Product 3,Electronics,2025-04-18T23:50:25.296755,36,1209.49,36.73,store_3
3,Product 3,Electronics,2025-04-19T23:50:25.296757,36,1394.02,36.73,store_4
3,Product 3,Electronics,2025-04-20T23:50:25.296759,39,1394.4,36.73,store_5
3,Product 3,Electronics,2025-04-21T23:50:25.296761,55,1856.31,36.73,store_2
3,Product 3,Electronics,2025-04-22T23:50:25.296763,58,2333.88,36.73,store_5
3,Product 3,Electronics,2025-04-23T23:50:25.296764,95,3454.53,36.73,store_5
3,Product 3,Electronics,2025-04-24T23:50:25.296766,34,1349.87,36.73,store_5
3,Product 3,Electronics,2025-04-25T23:50:25.296768,50,1832.81,36.73,store_5
3,Product 3,Electronics,2025-04-26T23:50:25.296770,28,1066.94,36.73,store_5
3,Product 3,Electronics,2025-04-27T23:50:25.296772,36,1392.08,36.73,store_2
3,Product 3,Electronics,2025-04-28T23:50:25.296774,37,1350.53,36.73,store_3
3,Product 3,Electronics,2025-04-29T23:50:25.296776,48,1926.0,36.73,store_3
3,Product 3,Electronics,2025-04-30T23:50:25.296777,61,2057.56,36.73,store_2
3,Product 3,Electronics,2025-05-01T23:50:25.296779,49,1724.41,36.73,store_5
3,Product 3,Electronics,2025-05-02T23:50:25.296782,54,1925.15,36.73,store_5
3,Product 3,Electronics,2025-05-03T23:50:25.296783,23,915.79,36.73,store_2
3,Product 3,Electronics,2025-05-04T23:50:25.296785,33,1329.98,36.73,store_4
3,Product 3,Electronics,2025-05-05T23:50:25.296787,52,1776.78,36.73,store_1
3,Product 3,Electronics,2025-05-06T23:50:25.296789,65,2620.87,36.73,store_3
3,Product 3,Electronics,2025-05-07T23:50:25.296791,58,2120.28,36.73,store_1
3,Product 3,Electronics,2025-05-08T23:50:25.296793,68,2619.76,36.73,store_2
3,Product 3,Electronics,2025-05-09T23:50:25.296795,67,2594.89,36.73,store_3
3,Product 3,Electronics,2025-05-10T23:50:25.296797,32,1192.7,36.73,store_2
3,Product 3,Electronics,2025-05-11T23:50:25.296799,84,3342.74,36.73,store_4
3,Product 3,Electronics,2025-05-12T23:50:25.296801,62,2433.64,36.73,store_4
3,Product 3,Electronics,2025-05-13T23:50:25.296803,46,1592.86,36.73,store_1
3,Product 3,Electronics,2025-05-14T23:50:25.296804,61,2141.66,36.73,store_5
3,Product 3,Electronics,2025-05-15T23:50:25.296806,67,2523.34,36.73,store_1
3,Product 3,Electronics,2025-05-16T23:50:25.296808,56,2225.19,36.73,store_4
3,Product 3,Electronics,2025-05-17T23:50:25.296810,29,1115.62,36.73,store_4
3,Product 3,Electronics,2025-05-18T23:50:25.296812,21,845.23,36.73,store_5
3,Product 3,Electronics,2025-05-19T23:50:25.296814,53,1975.67,36.73,store_1
3,Product 3,Electronics,2025-05-20T23:50:25.296816,39,1427.67,36.73,store_4
3,Product 3,Electronics,2025-05-21T23:50:25.296817,93,3091.72,36.73,store_3
3,Product 3,Electronics,2025-05-22T23:50:25.296819,68,2686.58,36.73,store_4
3,Product 3,Electronics,2025-05-23T23:50:25.296821,61,2196.85,36.73,store_3
3,Product 3,Electronics,2025-05-24T23:50:25.296823,29,1140.21,36.73,store_4
3,Product 3,Electronics,2025-05-25T23:50:25.296825,26,1028.69,36.73,store_3
3,Product 3,Electronics,2025-05-26T23:50:25.296828,36,1422.72,36.73,store_3
3,Product 3,Electronics,2025-05-27T23:50:25.296830,55,2115.66,36.73,store_2
3,Product 3,Electronics,2025-05-28T23:50:25.296832,61,2229.06,36.73,store_4
3,Product 3,Electronics,2025-05-29T23:50:25.296834,62,2501.79,36.73,store_4
3,Product 3,Electronics,2025-05-30T23:50:25.296836,36,1204.8,36.73,store_3
3,Product 3,Electronics,2025-05-31T23:50:25.296837,38,1465.16,36.73,store_4
3,Product 3,Electronics,2025-06-01T23:50:25.296839,24,892.57,36.73,store_2
3,Product 3,Electronics,2025-06-02T23:50:25.296841,54,2099.46,36.73,store_4
3,Product 3,Electronics,2025-06-03T23:50:25.296843,61,2175.96,36.73,store_2
3,Product 3,Electronics,2025-06-04T23:50:25.296845,37,1405.62,36.73,store_4
3,Product 3,Electronics,2025-06-05T23:50:25.296847,124,4144.91,36.73,store_4
3,Product 3,Electronics,2025-06-06T23:50:25.296849,41,1602.3,36.73,store_1
3,Product 3,Electronics,2025-06-07T23:50:25.296851,30,1150.76,36.73,store_3
3,Product 3,Electronics,2025-06-08T23:50:25.296853,28,1025.92,36.73,store_5
3,Product 3,Electronics,2025-06-09T23:50:25.296854,36,1195.9,36.73,store_5
3,Product 3,Electronics,2025-06-10T23:50:25.296856,48,1873.17,36.73,store_1
3,Product 3,Electronics,2025-06-11T23:50:25.296858,70,2712.1,36.73,store_1
3,Product 3,Electronics,2025-06-12T23:50:25.296860,42,1462.5,36.73,store_4
3,Product 3,Electronics,2025-06-13T23:50:25.296861,66,2572.98,36.73,store_2
3,Product 3,Electronics,2025-06-14T23:50:25.296863,43,1639.77,36.73,store_4
3,Product 3,Electronics,2025-06-15T23:50:25.296865,28,935.34,36.73,store_2
3,Product 3,Electronics,2025-06-16T23:50:25.296866,71,2694.49,36.73,store_4
3,Product 3,Electronics,2025-06-17T23:50:25.296868,36,1220.88,36.73,store_1
3,Product 3,Electronics,2025-06-18T23:50:25.296870,53,1860.92,36.73,store_4
3,Product 3,Electronics,2025-06-19T23:50:25.296872,65,2567.9,36.73,store_3
3,Product 3,Electronics,2025-06-20T23:50:25.296873,36,1350.23,36.73,store_4
3,Product 3,Electronics,2025-06-21T23:50:25.296875,38,1455.69,36.73,store_3
3,Product 3,Electronics,2025-06-22T23:50:25.296877,41,1460.56,36.73,store_4
3,Product 3,Electronics,2025-06-23T23:50:25.296879,57,2000.72,36.73,store_3
3,Product 3,Electronics,2025-06-24T23:50:25.296880,83,2909.82,36.73,store_3
3,Product 3,Electronics,2025-06-25T23:50:25.296882,40,1579.58,36.73,store_2
3,Product 3,Electronics,2025-06-26T23:50:25.296884,67,2518.47,36.73,store_1
3,Product 3,Electronics,2025-06-27T23:50:25.296885,43,1727.17,36.73,store_5
3,Product 3,Electronics,2025-06-28T23:50:25.296887,24,902.27,36.73,store_1
3,Product 3,Electronics,2025-06-29T23:50:25.296889,30,1019.56,36.73,store_4
3,Product 3,Electronics,2025-06-30T23:50:25.296890,54,2071.09,36.73,store_5
3,Product 3,Electronics,2025-07-01T23:50:25.296892,58,2226.55,36.73,store_1
3,Product 3,Electronics,2025-07-02T23:50:25.296894,44,1679.16,36.73,store_1
3,Product 3,Electronics,2025-07-03T23:50:25.296896,52,2013.52,36.73,store_1
3,Product 3,Electronics,2025-07-04T23:50:25.296897,55,2004.72,36.73,store_2
3,Product 3,Electronics,2025-07-05T23:50:25.296899,37,1413.24,36.73,store_5
3,Product 3,Electronics,2025-07-06T23:50:25.296901,28,1094.07,36.73,store_5
3,Product 3,Electronics,2025-07-07T23:50:25.296902,52,1966.72,36.73,store_2
3,Product 3,Electronics,2025-07-08T23:50:25.296904,42,1512.48,36.73,store_3
3,Product 3,Electronics,2025-07-09T23:50:25.296906,38,1415.88,36.73,store_1
3,Product 3,Electronics,2025-07-10T23:50:25.296907,38,1310.39,36.73,store_5
3,Product 3,Electronics,2025-07-11T23:50:25.296909,65,2537.24,36.73,store_1
3,Product 3,Electronics,2025-07-12T23:50:25.296911,25,930.29,36.73,store_5
4,Product 4,Clothing,2025-04-14T23:50:25.296913,35,2198.42,58.09,store_5
4,Product 4,Clothing,2025-04-15T23:50:25.296915,37,2178.46,58.09,store_4
4,Product 4,Clothing,2025-04-16T23:50:25.296917,33,1772.77,58.09,store_4
4,Product 4,Clothing,2025-04-17T23:50:25.296918,41,2501.85,58.09,store_3
4,Product 4,Clothing,2025-04-18T23:50:25.296920,42,2525.31,58.09,store_3
4,Product 4,Clothing,2025-04-19T23:50:25.296922,30,1839.16,58.09,store_5
4,Product 4,Clothing,2025-04-20T23:50:25.296923,31,1625.24,58.09,store_5
4,Product 4,Clothing,2025-04-21T23:50:25.296925,87,5295.47,58.09,store_4
4,Product 4,Clothing,2025-04-22T23:50:25.296927,41,2217.12,58.09,store_1
4,Product 4,Clothing,2025-04-23T23:50:25.296929,35,2014.56,58.09,store_2
4,Product 4,Clothing,2025-04-24T23:50:25.296931,41,2597.86,58.09,store_2
4,Product 4,Clothing,2025-04-25T23:50:25.296934,29,1735.47,58.09,store_2
4,Product 4,Clothing,2025-04-26T23:50:25.296937,26,1451.59,58.09,store_2
4,Product 4,Clothing,2025-04-27T23:50:25.296939,27,1689.14,58.09,store_2
4,Product 4,Clothing,2025-04-28T23:50:25.296940,37,2237.72,58.09,store_5
4,Product 4,Clothing,2025-04-29T23:50:25.296942,33,1780.09,58.09,store_2
4,Product 4,Clothing,2025-04-30T23:50:25.296944,31,1882.14,58.09,store_3
4,Product 4,Clothing,2025-05-01T23:50:25.296946,43,2340.76,58.09,store_3
4,Product 4,Clothing,2025-05-02T23:50:25.296947,54,3446.57,58.09,store_3
4,Product 4,Clothing,2025-05-03T23:50:25.296949,63,3522.67,58.09,store_4
4,Product 4,Clothing,2025-05-04T23:50:25.296951,22,1361.49,58.09,store_2
4,Product 4,Clothing,2025-05-05T23:50:25.296953,31,1913.68,58.09,store_4
4,Product 4,Clothing,2025-05-06T23:50:25.296954,52,2784.84,58.09,store_1
4,Product 4,Clothing,2025-05-07T23:50:25.296956,40,2151.55,58.09,store_2
4,Product 4,Clothing,2025-05-08T23:50:25.296958,38,2217.07,58.09,store_3
4,Product 4,Clothing,2025-05-09T23:50:25.296960,36,2202.21,58.09,store_5
4,Product 4,Clothing,2025-05-10T23:50:25.296961,28,1722.9,58.09,store_5
4,Product 4,Clothing,2025-05-11T23:50:25.296963,30,1743.8,58.09,store_5
4,Product 4,Clothing,2025-05-12T23:50:25.296965,29,1803.45,58.09,store_3
4,Product 4,Clothing,2025-05-13T23:50:25.296966,37,2161.76,58.09,store_2
4,Product 4,Clothing,2025-05-14T23:50:25.296969,35,2207.61,58.09,store_3
4,Product 4,Clothing,2025-05-15T23:50:25.296971,50,2634.37,58.09,store_1
4,Product 4,Clothing,2025-05-16T23:50:25.296972,41,2369.52,58.09,store_3
4,Product 4,Clothing,2025-05-17T23:50:25.296974,29,1666.38,58.09,store_1
4,Product 4,Clothing,2025-05-18T23:50:25.296976,18,1121.47,58.09,store_4
4,Product 4,Clothing,2025-05-19T23:50:25.296979,28,1711.19,58.09,store_1
4,Product 4,Clothing,2025-05-20T23:50:25.296981,47,2934.12,58.09,store_1
4,Product 4,Clothing,2025-05-21T23:50:25.296983,52,3096.21,58.09,store_5
4,Product 4,Clothing,2025-05-22T23:50:25.296985,36,2108.22,58.09,store_4
4,Product 4,Clothing,2025-05-23T23:50:25.296988,39,2114.31,58.09,store_1
4,Product 4,Clothing,2025-05-24T23:50:25.296999,25,1371.8,58.09,store_5
4,Product 4,Clothing,2025-05-25T23:50:25.297008,27,1642.41,58.09,store_4
4,Product 4,Clothing,2025-05-26T23:50:25.297011,40,2173.86,58.09,store_4
4,Product 4,Clothing,2025-05-27T23:50:25.297013,34,2008.1,58.09,store_3
4,Product 4,Clothing,2025-05-28T23:50:25.297016,47,2808.72,58.09,store_5
4,Product 4,Clothing,2025-05-29T23:50:25.297018,35,2052.89,58.09,store_4
4,Product 4,Clothing,2025-05-30T23:50:25.297019,36,2244.24,58.09,store_4
4,Product 4,Clothing,2025-05-31T23:50:25.297021,25,1440.96,58.09,store_2
4,Product 4,Clothing,2025-06-01T23:50:25.297023,19,1076.13,58.09,store_1
4,Product 4,Clothing,2025-06-02T23:50:25.297025,37,1937.2,58.09,store_3
4,Product 4,Clothing,2025-06-03T23:50:25.297027,42,2328.92,58.09,store_5
4,Product 4,Clothing,2025-06-04T23:50:25.297029,52,3235.86,58.09,store_5
4,Product 4,Clothing,2025-06-05T23:50:25.297031,48,2909.01,58.09,store_2
4,Product 4,Clothing,2025-06-06T23:50:25.297033,47,2599.17,58.09,store_5
4,Product 4,Clothing,2025-06-07T23:50:25.297035,21,1134.59,58.09,store_2
